GO:0032088,4
GO:0051823,4
GO:0008093,4
GO:0030521,4
GO:0035613,4
GO:0035904,4
GO:0051491,4
GO:0051864,4
GO:0032212,4
GO:0035579,4
GO:0043505,4
GO:0051393,4
GO:0045778,4
GO:0043022,4
GO:0045987,4
GO:0045945,4
GO:0045860,4
GO:0030855,4
GO:0015277,4
GO:0045807,4
GO:0019902,4
GO:0030169,4
GO:0045765,4
GO:0045747,4
GO:0045736,4
GO:0019888,4
GO:0035195,4
GO:0043085,4
GO:0043086,4
GO:0046037,4
GO:0031290,4
GO:0046325,4
GO:0034260,4
GO:0033629,4
GO:0034063,4
GO:0021591,4
GO:0034113,4
GO:0031369,4
GO:0034205,4
GO:0014074,4
GO:0021537,4
GO:0046710,4
GO:0021510,4
GO:0046580,4
GO:0034243,4
GO:0046329,4
GO:0031295,4
GO:0046326,4
GO:0030878,4
GO:0045595,4
GO:0045505,4
GO:0043200,4
GO:0030957,4
GO:0016740,4
GO:0016746,4
GO:0044309,4
GO:0031016,4
GO:0044224,4
GO:0017022,4
GO:0043276,4
GO:0043409,4
GO:0030971,4
GO:0017162,4
GO:0043434,4
GO:0043568,4
GO:0043542,4
GO:0043531,4
GO:0016580,4
GO:0051963,4
GO:0030900,4
GO:0031054,4
GO:0016042,4
GO:0034452,4
GO:0016082,4
GO:0030901,4
GO:0016188,4
GO:0034599,4
GO:0034647,4
GO:0016239,4
GO:0016241,4
GO:0043130,4
GO:0034720,4
GO:0019829,4
GO:0016485,4
GO:0034976,4
GO:0030949,4
GO:0042744,4
GO:0033627,4
GO:0042713,4
GO:0030050,4
GO:0031966,4
GO:0050853,4
GO:0050848,4
GO:0030658,4
GO:0030010,4
GO:0009642,4
GO:0032868,4
GO:0040014,4
GO:0032870,4
GO:0009749,4
GO:0009792,4
GO:0042053,4
GO:0032983,4
GO:0042098,4
GO:0009954,4
GO:0009408,4
GO:0030097,4
GO:0022038,4
GO:0050911,4
GO:0036092,4
GO:0008327,4
GO:0032008,4
GO:0030159,4
GO:0051279,4
GO:0008353,4
GO:0032007,4
GO:0051123,4
GO:0030136,4
GO:0051090,4
GO:0008569,4
GO:0036477,4
GO:0051013,4
GO:0030099,4
GO:0050918,4
GO:0042113,4
GO:0010039,4
GO:0031514,4
GO:0048701,4
GO:0048665,4
GO:0048664,4
GO:0010719,4
GO:0048286,4
GO:0010842,4
GO:0042416,4
GO:0048147,4
GO:0042462,4
GO:0021853,4
GO:0048144,4
GO:0042552,4
GO:0010881,4
GO:0048027,4
GO:0010906,4
GO:0010971,4
GO:0010701,4
GO:0048715,4
GO:0033116,4
GO:0048755,4
GO:0022011,4
GO:0031668,4
GO:0042135,4
GO:0010259,4
GO:0050482,4
GO:0010332,4
GO:0050135,4
GO:0048873,4
GO:0048856,4
GO:0042166,4
GO:0042169,4
GO:0042177,4
GO:0048839,4
GO:0048791,4
GO:0042297,4
GO:0048660,4
GO:0051492,4
GO:0007286,4
GO:0001953,4
GO:1904062,4
GO:0060612,4
GO:0090625,4
GO:0001895,4
GO:0070922,4
GO:0097091,4
GO:0006661,4
GO:0070831,4
GO:0060828,4
GO:1903351,4
GO:0001952,4
GO:0001954,4
GO:0001578,4
GO:1903076,4
GO:0001964,4
GO:0006635,4
GO:0006631,4
GO:0097150,4
GO:0004385,4
GO:0005975,4
GO:0097151,4
GO:0097242,4
GO:0002027,4
GO:0004175,4
GO:0004601,4
GO:0090522,4
GO:0005901,4
GO:0001829,4
GO:0090102,4
GO:0006906,4
GO:0090129,4
GO:0001654,4
GO:0090201,4
GO:0004715,4
GO:0001669,4
GO:0005845,4
GO:0090303,4
GO:0006879,4
GO:0060326,4
GO:1990000,4
GO:0071108,4
GO:0004698,4
GO:0004697,4
GO:0001756,4
GO:0001771,4
GO:0006801,4
GO:1904753,4
GO:0001784,4
GO:0001786,4
GO:0006749,4
GO:0099509,4
GO:1902430,4
GO:0097484,4
GO:0097546,4
GO:1900034,4
GO:0003707,4
GO:0002486,4
GO:0003684,4
GO:0003680,4
GO:0003407,4
GO:0098869,4
GO:0070050,4
GO:0006376,4
GO:0006367,4
GO:0070410,4
GO:0070382,4
GO:0120163,4
GO:0098919,4
GO:0006349,4
GO:0070064,4
GO:0106002,4
GO:0098976,4
GO:0098983,4
GO:0098985,4
GO:0098992,4
GO:0006275,4
GO:0099562,4
GO:0099149,4
GO:0003724,4
GO:0071539,4
GO:0097692,4
GO:1900095,4
GO:0002087,4
GO:0002088,4
GO:0002092,4
GO:0002116,4
GO:0006094,4
GO:1901386,4
GO:1901385,4
GO:1901379,4
GO:1901363,4
GO:1901214,4
GO:0002218,4
GO:0002223,4
GO:0061564,4
GO:1900745,4
GO:0070593,4
GO:0098586,4
GO:0070578,4
GO:0003925,4
GO:0061644,4
GO:0098696,4
GO:0061733,4
GO:0061809,4
GO:0006473,4
GO:0006913,4
GO:1904706,4
GO:0099508,4
GO:0071407,4
GO:0000228,4
GO:2000406,4
GO:0000184,4
GO:0007064,4
GO:2000310,4
GO:0071318,4
GO:0071392,4
GO:0005044,4
GO:0000987,4
GO:0055007,4
GO:0007218,4
GO:0000132,4
GO:0086007,4
GO:0007224,4
GO:2000251,4
GO:0005771,4
GO:0000793,4
GO:0005109,4
GO:2001028,4
GO:0005112,4
GO:0060038,4
GO:0072089,4
GO:0007098,4
GO:0072332,4
GO:0005237,4
GO:0005246,4
GO:0007095,4
GO:0071880,4
GO:0060048,4
GO:0007191,4
GO:2000648,4
GO:0007194,4
GO:0071364,4
GO:0005261,4
GO:2000969,4
GO:0000086,4
GO:0000145,4
GO:0051973,4
GO:1990907,4
GO:2000134,4
GO:0006935,4
GO:0004970,4
GO:2001238,4
GO:0001046,4
GO:0007271,4
GO:0071310,4
GO:0001558,4
GO:0006998,4
GO:0004984,4
GO:0007266,4
GO:0043266,3
GO:0015271,3
GO:0045746,3
GO:0099122,3
GO:0021522,3
GO:0043001,3
GO:0043256,3
GO:0043254,3
GO:0043008,3
GO:0099072,3
GO:0099022,3
GO:0045739,3
GO:0045786,3
GO:0042982,3
GO:0045861,3
GO:0043268,3
GO:0005484,3
GO:0043277,3
GO:0015813,3
GO:0045671,3
GO:0045670,3
GO:0021542,3
GO:0043296,3
GO:0043395,3
GO:0042974,3
GO:0071949,3
GO:0042953,3
GO:0045653,3
GO:0098637,3
GO:0098690,3
GO:0045859,3
GO:0045762,3
GO:0045777,3
GO:0098880,3
GO:0098871,3
GO:0005326,3
GO:0098911,3
GO:0005324,3
GO:0071711,3
GO:0098831,3
GO:0045792,3
GO:0045821,3
GO:0043121,3
GO:0045840,3
GO:0098797,3
GO:0019227,3
GO:0005319,3
GO:0003333,3
GO:0005313,3
GO:0098719,3
GO:0043149,3
GO:0043153,3
GO:0071813,3
GO:0005267,3
GO:0003300,3
GO:0003774,3
GO:0071558,3
GO:0098693,3
GO:0019896,3
GO:0098662,3
GO:0043021,3
GO:0015844,3
GO:0004866,3
GO:0019226,3
GO:0044344,3
GO:0045198,3
GO:0016594,3
GO:0016595,3
GO:0044648,3
GO:0004683,3
GO:0016242,3
GO:0090314,3
GO:0090316,3
GO:0044326,3
GO:0016581,3
GO:0090336,3
GO:0005005,3
GO:0090394,3
GO:0016787,3
GO:0016236,3
GO:0016233,3
GO:0005030,3
GO:0045322,3
GO:0016251,3
GO:0090305,3
GO:0005041,3
GO:0045055,3
GO:0016460,3
GO:0090043,3
GO:0086064,3
GO:0045104,3
GO:0016491,3
GO:0086056,3
GO:0090103,3
GO:0086046,3
GO:0090141,3
GO:0005001,3
GO:0086045,3
GO:0044849,3
GO:0086013,3
GO:0004971,3
GO:0004972,3
GO:0090279,3
GO:0045182,3
GO:0005000,3
GO:0016853,3
GO:0044294,3
GO:0019216,3
GO:0018149,3
GO:0017145,3
GO:0017146,3
GO:0097167,3
GO:0097193,3
GO:0004181,3
GO:0018076,3
GO:0015908,3
GO:0005179,3
GO:0004864,3
GO:0043652,3
GO:0072520,3
GO:0097449,3
GO:0043523,3
GO:0043507,3
GO:0019005,3
GO:0097553,3
GO:0097623,3
GO:0097676,3
